schema_version	member_contract_id	action_class_id	outcome_count	source_statuses	allowed_route_ids	route_set_semantics	premise_class	allowed_call_kinds	source_preservation_rule	all_outcomes_zero_call	explicit_zero_traffic	stored_borrow_mode	exclusion_kind	od4_applicability	unknown_length_applicability	action_class_disposition	member_declaration_sha256	exact_registry_sha256	route_registry_sha256	classifier_evidence_status	member_action_row_sha256
privileged-basis-exact-derivation-v1	DENSE-TRY-RESERVE	REALLOCATE	4	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	f6d6c822c6199dd8370a492acec5b73ba4cc6bf947229b1877ddc204003ee4e6	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	d48a3798a7e1df88e8cacbe03077560c0100e9d56938ee5ae4b97a6aef944882
privileged-basis-exact-derivation-v1	DENSE-TRY-RESERVE-EXACT	REALLOCATE	4	REQUIRED_IN_LOCK	CORE-TAKE-PUT,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,FAIL-RESERVE-FIRST,PROTOCOL-EXACT-FOCUS,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	15edc787deaca759a36c4d44754b544fa69a85e2ee9263533c1dd1ab7a033e2c	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	9086393972b63bb58bcfb1f66658fd1ab08df2a172ea1768edf0f4df79d6db0c
privileged-basis-exact-derivation-v1	DENSE-UNCHECKED-ACCESS-EVIDENCE	NEGATIVE	1	EXCLUDED_BLOCKS_NAMED_CLAIM	NEG-STATIC-REJECTION	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	NO_ADMITTED_RUNTIME_TRANSITION	YES	NO	NONE	STATIC_REJECTION	NOT_APPLICABLE	NOT_APPLICABLE	NEGATIVE_OR_DEPENDENCY_TEMPLATE	f387046a504c716867881f4cdf43f75f4f5e30a6360a560fda390d04591850d7	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	31e8ef02d49ef5047567ce38c29c15ef11291cd1ab938e00ae25ccaab98cb6d3
privileged-basis-exact-derivation-v1	DENSE-VIEW-ARRAY-CHUNKS	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	49f1b9dbeb2cc9ebc0cf42558382ffc3e1d8056c469574817944398c666571df	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b38d492c72399961c6b2f14958e3e18e9957707d726999144ef8b4a094ba325b
privileged-basis-exact-derivation-v1	DENSE-VIEW-AS-FIXED	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	015244cca999d477765a0b61d4505407e84480873072f0991adaf444ae6c7b67	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b44d85bc354c77523d1709223d2450f1b45bb3f6063f1a7d7dcef5e9fdfc5cfd
privileged-basis-exact-derivation-v1	DENSE-VIEW-CONSUME-SPLIT	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	38b48dc8cb1a1d8fdbc2c0acd0123b90f947fed8e5ceb6691ee44dcf062d54c3	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	0677a7a57c44732aabfba0136ce08abc0e173ef45f851bfc8dbe46c4d9ead4bf
privileged-basis-exact-derivation-v1	DENSE-VIEW-DISJOINT-UNIQ	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	044506d42874ac872076b6c1a93345a1d99e951c43b9e0821e30c05465593ef5	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	4cb018cbf8a7fca605267cd6eb14ff5e6e1322c98cdac7d93807c1bdb443bcd8
privileged-basis-exact-derivation-v1	DENSE-VIEW-END	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	8de7a2266f0afe66db60df3ce73fad6a8f035bbf94b8abc6b3a85d6a3c9aaeda	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	b6fc008f33754d3831ff663f8bba5d5808691d0195a33cdf69f5373a42b0ecb1
privileged-basis-exact-derivation-v1	DENSE-VIEW-END-CHUNK	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	eda7c55830f1a24dee56cb439676436997b6723a04791c65bb1a74edfc4b64ca	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	c236f22d44608ec119996cede7953942614f05da7b6107d436e4e18d50b06119
privileged-basis-exact-derivation-v1	DENSE-VIEW-END-SPLIT	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	8b5fe9baf8ec95ff52e897ba727b118449bc86473831f65a3079736d3dc71d00	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	d713ef4a47c029c0a4a5064af2c3c0890ed9adb22d8e2494eb696fee9b35b006
privileged-basis-exact-derivation-v1	DENSE-VIEW-GET-SHARED	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	4b9a7fa5cf18ff154defadfd6daffae61d4ad4a3f93723c7816185e125bac03b	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	8365d517422e1e87d297399ab0c217bb793ffc16e8335ff0011380961918536a
privileged-basis-exact-derivation-v1	DENSE-VIEW-GET-UNIQ	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	0f09974ecf97ae75ae6409d4994c920c0cf69efb7198b5ea3881a27b2b17ef18	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	cc1d4bea493a800350d2040d6cd671d178ad9482c2ad16d43161a61150d9ce5d
privileged-basis-exact-derivation-v1	DENSE-VIEW-META	META	1	REQUIRED_IN_LOCK	PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	YES	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	70f387d17514707507dec97a7d823928a57143e949fd9adaf18fc92137de291b	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	948089e2e2c48236f928a1d7aef9205bf037cfb76b7ab250ce47d72b5e506c80
privileged-basis-exact-derivation-v1	DENSE-VIEW-SPLIT-CHECKED	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	01239138ce0d99b3747c859209fffebbbe92f5d6ba9f054a4eec6c9f2d141d0a	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	e12c0a06c5489c180429b137fd82570e1538b9e73645d552232c3f04ba6a45d1
privileged-basis-exact-derivation-v1	DENSE-VIEW-SPLIT-TRAP	BORROW	2	REQUIRED_IN_LOCK	CORE-PARTITION-BORROW,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	SOURCE_OWNER_RETAINED_OR_EXACTLY_TRANSFERRED_AS_DECLARED	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	a0fa8af08ec59a519c2e480afded6f8b627f2b7278e8af35a4ad1e259e2e3c4b	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	0b78935426debbf3c4defdc358291ae7ab9c0f26e43c8fedb9f4174cca6b076a
privileged-basis-exact-derivation-v1	DENSE-WITH-CAPACITY	ALLOC_EMPTY	3	REQUIRED_IN_LOCK	CORE-EMPTY-CARRIER,FAIL-ALLOC-EXACT,FAIL-CHECKED-ARITH,PROTOCOL-OPAQUE-OWNER	ALLOWED_MEMBER_REPERTOIRE_NOT_OUTCOME_INVOCATION	NONE	NONE	EXACT_SOURCE_OWNER_ROLE_AND_STATE_EQUATIONS	YES	NO	NONE	NONE	NOT_APPLICABLE	NOT_APPLICABLE	PAPER_ROUTE_TEMPLATE_SELECTED_TRACE_NOT_MECHANIZED	eadb820f089e020a28603be905332110a3037763903357596f943aee3bb32edc	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	a1d9352f4ad10e2b6ac212fe5bdec81464dac3f8ba3d8e13e47c89ab0faf7dfd	EXACT_93_MEMBER_PARTITION_VERIFIED	3a6babdd89a43604f40b83bd1506c1f8597c55865ba7c06fb25c8da7a5c0a4c9
